My ID,id,title,readyInMinutes,nutrition>caloricBreakdown>percentProtein,nutrition>caloricBreakdown>percentFat,nutrition>caloricBreakdown>percentCarbs,True,servings,image,sourceUrl,summary,aggregateLikes,spoonacularScore,winePairing>pairedWines,winePairing>pairingText
66791,66791,Red Velvet Cake,45,2.1,50.23,47.67,,12,https://spoonacular.com/recipeImages/66791-556x370.jpg,http://www.myrecipes.com/recipe/red-velvet-cake-00420000009838/,"Red Velvet Cake requires about <b>45 minutes</b> from start to finish. One portion of this dish contains roughly <b>3g of protein</b>, <b>31g of fat</b>, and a total of <b>539 calories</b>. This recipe serves 12 and costs $1.54 per serving. It works well as a rather cheap dessert for <b>valentin day</b>. Head to the store and pick up salt, sugar, vanillan extract, and a few other things to make it today. 1 person were glad they tried this recipe. It is brought to you by My Recipes. All things considered, we decided this recipe <b>deserves a spoonacular score of 11%</b>. This score is not so excellent. Similar recipes include <a href=""https://spoonacular.com/recipes/red-velvet-cake-roll-912616"">Red Velvet Cake Roll</a>, <a href=""https://spoonacular.com/recipes/red-velvet-tres-leches-cake-red-velvet-week-474928"">Red Velvet Tres Leches Cake {Red Velvet Week}</a>, and <a href=""https://spoonacular.com/recipes/red-velvet-sheet-cake-with-classic-red-velvet-frosting-751116"">Red Velvet Sheet Cake with Classic Red Velvet Frosting</a>.",0,9.0,,
157701,157701,Pumpkin Gingerbread Snack Bars,43,5.0,17.61,77.39,,10,https://spoonacular.com/recipeImages/157701-556x370.jpg,http://ohsheglows.com/2013/12/13/pumpkin-gingerbread-snack-bars/,"If <b>61 cents per serving</b> falls in your budget, Pumpkin Gingerbread Snack Bars might be an awesome <b>gluten free and vegan</b> recipe to try. One serving contains <b>135 calories</b>, <b>2g of protein</b>, and <b>3g of fat</b>. This recipe serves 10. 1 person has made this recipe and would make it again. If you have agave nectar, vanillan extract, ground ginger, and a few other ingredients on hand, you can make it. <b>Christmas</b> will be even more special with this recipe. From preparation to the plate, this recipe takes about <b>43 minutes</b>. All things considered, we decided this recipe <b>deserves a spoonacular score of 46%</b>. This score is pretty good. Try <a href=""https://spoonacular.com/recipes/gingerbread-pumpkin-bars-480142"">gingerbread pumpkin bars</a>, <a href=""https://spoonacular.com/recipes/gingerbread-pumpkin-bars-24288"">Gingerbread Pumpkin Bars</a>, and <a href=""https://spoonacular.com/recipes/pumpkin-spice-frosted-snack-bars-269557"">Pumpkin Spice Frosted Snack Bars</a> for similar recipes.",0,42.0,,
92699,92699,quick oriental coleslaw,15,9.49,62.37,28.14,,6,https://spoonacular.com/recipeImages/92699-556x370.jpg,http://www.food.com/recipe/quick-oriental-coleslaw-87087,"Quick oriental coleslaw might be just the side dish you are searching for. One serving contains <b>304 calories</b>, <b>7g of protein</b>, and <b>23g of fat</b>. This dairy free recipe serves 6 and costs <b>$1.04 per serving</b>. It is perfect for <b>The Fourth Of July</b>. This recipe from Food.com has 1 fans. Head to the store and pick up almond, salt, green onion, and a few other things to make it today. From preparation to the plate, this recipe takes roughly <b>15 minutes</b>. All things considered, we decided this recipe <b>deserves a spoonacular score of 81%</b>. This score is spectacular. Try <a href=""https://spoonacular.com/recipes/oriental-coleslaw-94033"">Oriental Coleslaw</a>, <a href=""https://spoonacular.com/recipes/oriental-coleslaw-654070"">Oriental Coleslaw</a>, and <a href=""https://spoonacular.com/recipes/quick-coleslaw-93562"">Quick Coleslaw</a> for similar recipes.",0,88.0,,
14231,14231,Seared Scallops With Fresh Mint Pesto,6,61.04,19.34,19.62,,4,https://spoonacular.com/recipeImages/14231-556x370.jpg,http://www.ingredientsinc.net/2009/02/light-and-simple-seared-scallops-with-mint-pesto/,"Seared Scallops With Fresh Mint Pesto is a <b>gluten free and primal</b> recipe with 4 servings. For <b>$3.78 per serving</b>, this recipe <b>covers 15%</b> of your daily requirements of vitamins and minerals. One serving contains <b>109 calories</b>, <b>5g of protein</b>, and <b>8g of fat</b>. Not a lot of people made this recipe, and 1 would say it hit the spot. A mixture of kosher salt, parsley leaves, garlic, and a handful of other ingredients are all it takes to make this recipe so delicious. From preparation to the plate, this recipe takes roughly <b>6 minutes</b>. All things considered, we decided this recipe <b>deserves a spoonacular score of 86%</b>. This score is outstanding. Similar recipes include <a href=""https://spoonacular.com/recipes/pan-seared-scallops-with-tomatoes-and-pesto-122476"">Pan-Seared Scallops with Tomatoes and Pesto</a>, <a href=""https://spoonacular.com/recipes/seared-scallops-with-mint-peas-and-bacon-879063"">Seared Scallops With Mint, Peas, and Bacon</a>, and <a href=""https://spoonacular.com/recipes/seared-scallops-with-mint-peas-and-bacon-895562"">Seared Scallops with Mint, Peas, and Bacon</a>.",0,67.0,"['chardonnay', 'chenin blanc', 'pinot noir']","Chardonnay, Chenin Blanc, and Pinot Noir are great choices for Scallops. Chardonnay and chenin blanc are great matches for grilled or seared scallops. If your scallops are being matched with bacon or other cured meats, try a lightly chilled pinot noir. You could try William Hill Estate Winery Chardonnay , Official Wine of the PGA TOUR. Reviewers quite like it with a 5 out of 5 star rating and a price of about 23 dollars per bottle."
180691,180691,Grilled Lemon-Pepper Pork Tenderloin,30,65.57,33.73,0.7,,6,https://spoonacular.com/recipeImages/180691-556x370.jpg,https://www.bettycrocker.com/recipes/grilled-lemon-pepper-pork-tenderloin/d2ecef17-1c14-42ab-9ce6-ba630720d826,"You can never have too many main course recipes, so give Grilled Lemon-Pepper Pork Tenderloin a try. This recipe serves 6 and costs 93 cents per serving. Watching your figure? This gluten free, dairy free, fodmap friendly, and whole 30 recipe has <b>149 calories</b>, <b>23g of protein</b>, and <b>5g of fat</b> per serving. It is brought to you by Betty Crocker. A mixture of paprika, pork tenderloins, seasoned salt, and a handful of other ingredients are all it takes to make this recipe so scrumptious. To use up the lemon peel you could follow this main course with the <a href=""https://spoonacular.com/recipes/lemon-syrup-cake-with-berries-and-lemon-curd-cream-189625"">Lemon Syrup Cake with Berries and Lemon-Curd Cream</a> as a dessert. It is perfect for <b>The Fourth Of July</b>. From preparation to the plate, this recipe takes approximately <b>30 minutes</b>. 30 people found this recipe to be yummy and satisfying. Overall, this recipe earns a <b>solid spoonacular score of 67%</b>. Try <a href=""https://spoonacular.com/recipes/grilled-lemon-pepper-pork-tenderloin-161472"">Grilled Lemon-Pepper Pork Tenderloin</a>, <a href=""https://spoonacular.com/recipes/roasted-lemon-pepper-pork-tenderloin-with-cornbread-stuffing-729531"">Roasted Lemon Pepper Pork Tenderloin with Cornbread Stuffing</a>, and <a href=""https://spoonacular.com/recipes/grilled-banana-pepper-compote-glazed-pork-tenderloin-743683"">Grilled Banana Pepper Compote-Glazed Pork Tenderloin</a> for similar recipes.",30,64.0,"['malbec', 'pinot noir', 'sangiovese']","Malbec, Pinot Noir, and Sangiovese are great choices for Pork Tenderloin. Pinot noir's light body is great for lean cuts, medium bodied sangiovese complement meaty sauces, stews, and other multi-ingredient dishes, and full-bodied tannic malbec pairs with fatty cuts and barbecue. You could try Gascon Malbec. Reviewers quite like it with a 4.5 out of 5 star rating and a price of about 13 dollars per bottle."
179632,179632,Slow-Cooker Couscous-Stuffed Peppers (Cooking for 2),255,17.64,41.58,40.78,,2,https://spoonacular.com/recipeImages/179632-556x370.jpg,http://www.BettyCrocker.com/recipes/slow-cooker-couscous-stuffed-peppers-cooking-for-2/b585ab8d-01cc-4a8b-b38e-28d961cbb56c/reviews,"Slow-Cooker Couscous-Stuffed Peppers (Cooking for 2) might be just the main course you are searching for. One serving contains <b>395 calories</b>, <b>18g of protein</b>, and <b>19g of fat</b>. This recipe serves 2 and costs $2.35 per serving. 1 person has made this recipe and would make it again. From preparation to the plate, this recipe takes approximately <b>4 hours and 15 minutes</b>. If you have ground beef, pine nuts, water, and a few other ingredients on hand, you can make it. To use up the couscous you could follow this main course with the <a href=""https://spoonacular.com/recipes/couscous-mango-mousse-326475"">Couscous Mango Mousse</a> as a dessert. It is a good option if you're following a <b>dairy free</b> diet. With a spoonacular <b>score of 66%</b>, this dish is pretty good. Try <a href=""https://spoonacular.com/recipes/slow-cooker-couscous-stuffed-peppers-cooking-for-2-168490"">Slow-Cooker Couscous-Stuffed Peppers (Cooking for 2)</a>, <a href=""https://spoonacular.com/recipes/slow-cooker-couscous-stuffed-peppers-606414"">Slow Cooker Couscous Stuffed Peppers</a>, and <a href=""https://spoonacular.com/recipes/slow-cooker-couscous-stuffed-peppers-175972"">Slow-Cooker Couscous-Stuffed Peppers</a> for similar recipes.",0,66.0,,
190762,190762,Deviled Eggs with Horseradish and Black Pepper,45,20.25,75.53,4.22,,24,https://spoonacular.com/recipeImages/190762-556x370.jpg,http://www.epicurious.com:80/recipes/food/views/Deviled-Eggs-with-Horseradish-and-Black-Pepper-238763,"The recipe Deviled Eggs with Horseradish and Black Pepper is ready <b>in approximately 45 minutes</b> and is definitely an awesome <b>gluten free, dairy free, fodmap friendly, and whole 30</b> option for lovers of American food. For <b>21 cents per serving</b>, you get a hor d'oeuvre that serves 24. One serving contains <b>57 calories</b>, <b>3g of protein</b>, and <b>5g of fat</b>. 1 person has made this recipe and would make it again. It is brought to you by Epicurious. A mixture of horseradish, mayonnaise, salt, and a handful of other ingredients are all it takes to make this recipe so tasty. Overall, this recipe earns a <b>rather bad spoonacular score of 14%</b>. Try <a href=""https://spoonacular.com/recipes/deviled-eggs-with-horseradish-and-black-pepper-42527"">Deviled Eggs with Horseradish and Black Pepper</a>, <a href=""https://spoonacular.com/recipes/deviled-eggs-carbonara-crispy-pancetta-pork-fat-parmesan-crisps-and-black-pepper-471787"">Deviled Eggs Carbonara (Crispy Pancetta, Pork Fat, Parmesan Crisps, and Black Pepper)</a>, and <a href=""https://spoonacular.com/recipes/horseradish-deviled-eggs-99748"">Horseradish Deviled Eggs</a> for similar recipes.",0,11.0,[],
22766,22766,Cucumbers With Dressing,130,1.18,84.78,14.04,,4,https://spoonacular.com/recipeImages/22766-556x370.jpg,http://allrecipes.com/Recipe/Cucumbers-with-Dressing/Detail.aspx,"Cucumbers With Dressing might be a good recipe to expand your side dish collection. One portion of this dish contains roughly <b>1g of protein</b>, <b>42g of fat</b>, and a total of <b>448 calories</b>. This recipe serves 4. For <b>67 cents per serving</b>, this recipe <b>covers 7%</b> of your daily requirements of vitamins and minerals. 69 people have made this recipe and would make it again. Head to the store and pick up vinegar, mayonnaise, sugar, and a few other things to make it today. From preparation to the plate, this recipe takes roughly <b>2 hours and 10 minutes</b>. It is brought to you by Allrecipes. It is a good option if you're following a <b>gluten free, dairy free, fodmap friendly, and vegetarian</b> diet. Taking all factors into account, this recipe <b>earns a spoonacular score of 34%</b>, which is rather bad. Try <a href=""https://spoonacular.com/recipes/cucumbers-with-dressing-390229"">Cucumbers with Dressing</a>, <a href=""https://spoonacular.com/recipes/green-beans-and-cucumbers-with-miso-dressing-888075"">Green Beans and Cucumbers with Miso Dressing</a>, and <a href=""https://spoonacular.com/recipes/green-beans-and-cucumbers-with-miso-dressing-898341"">Green Beans and Cucumbers with Miso Dressing</a> for similar recipes.",69,31.0,,
125664,125664,Philly Cheesesteak Sandwiches,25,25.61,56.51,17.88,,4,https://spoonacular.com/recipeImages/125664-556x370.jpg,http://www.food.com/recipe/philly-cheesesteak-sandwiches-94726,"Philly Cheesesteak Sandwiches might be just the main course you are searching for. This recipe serves 4. One serving contains <b>885 calories</b>, <b>57g of protein</b>, and <b>56g of fat</b>. For <b>$5.59 per serving</b>, this recipe <b>covers 34%</b> of your daily requirements of vitamins and minerals. Only a few people made this recipe, and 1 would say it hit the spot. A mixture of banana pepper, steak-ums, vidalian onion, and a handful of other ingredients are all it takes to make this recipe so scrumptious. To use up the kosher salt you could follow this main course with the <a href=""https://spoonacular.com/recipes/low-fat-crumbs-cake-kosher-dairy-130933"">Low Fat Crumbs Cake (Kosher-Dairy)</a> as a dessert. From preparation to the plate, this recipe takes around <b>25 minutes</b>. All things considered, we decided this recipe <b>deserves a spoonacular score of 71%</b>. This score is good. Try <a href=""https://spoonacular.com/recipes/philly-cheesesteak-sandwiches-567576"">Philly Cheesesteak Sandwiches</a>, <a href=""https://spoonacular.com/recipes/philly-cheesesteak-sandwiches-625203"">Philly Cheesesteak Sandwiches</a>, and <a href=""https://spoonacular.com/recipes/not-philly-cheesesteak-sandwiches-812490"">(not) Philly Cheesesteak Sandwiches</a> for similar recipes.",0,68.0,[],
28100,28100,Banana Zucchini Bread,45,6.79,37.0,56.21,,5,https://spoonacular.com/recipeImages/28100-556x370.jpg,http://realmomkitchen.com/95/banana-zucchini-bread/,"Banana Zucchini Bread is a <b>vegetarian</b> morn meal. This recipe makes 5 servings with <b>618 calories</b>, <b>10g of protein</b>, and <b>25g of fat</b> each. For <b>96 cents per serving</b>, this recipe <b>covers 12%</b> of your daily requirements of vitamins and minerals. Head to the store and pick up cream, pecans, eggs, and a few other things to make it today. 1 person were glad they tried this recipe. From preparation to the plate, this recipe takes approximately <b>45 minutes</b>. All things considered, we decided this recipe <b>deserves a spoonacular score of 35%</b>. This score is not so spectacular. Similar recipes include <a href=""https://spoonacular.com/recipes/zucchini-banana-bread-105815"">Zucchini Banana Bread</a>, <a href=""https://spoonacular.com/recipes/banana-zucchini-bread-408206"">Banana-Zucchini Bread</a>, and <a href=""https://spoonacular.com/recipes/banana-zucchini-bread-511536"">Banana Zucchini Bread</a>.",1,30.0,,
84375,84375,Coconut Palm Cream Cake,45,12.93,52.07,35.0,,12,https://spoonacular.com/recipeImages/84375-556x370.jpg,http://www.cookstr.com/recipes/coconut-palm-cream-cake,"You can never have too many dessert recipes, so give Coconut Palm Cream Cake a try. Watching your figure? This gluten free and vegetarian recipe has <b>543 calories</b>, <b>14g of protein</b>, and <b>28g of fat</b> per serving. For <b>$1.52 per serving</b>, this recipe <b>covers 16%</b> of your daily requirements of vitamins and minerals. This recipe serves 12. Head to the store and pick up rum, coconut sugar, sugar, and a few other things to make it today. 1 person were impressed by this recipe. From preparation to the plate, this recipe takes around <b>45 minutes</b>. All things considered, we decided this recipe <b>deserves a spoonacular score of 35%</b>. This score is rather bad. Similar recipes include <a href=""https://spoonacular.com/recipes/coconut-palm-sugar-ice-cream-127890"">Coconut-Palm Sugar Ice Cream</a>, <a href=""https://spoonacular.com/recipes/ginataang-ubod-heart-of-palm-in-coconut-cream-478704"">Ginataang ubod (heart of palm in coconut cream)</a>, and <a href=""https://spoonacular.com/recipes/tapioca-pudding-with-coconut-cream-and-palm-sugar-syrup-150032"">Tapioca Pudding with Coconut Cream and Palm-Sugar Syrup</a>.",0,32.0,,
67901,67901,Multicolored Faux Tiramisu With Biscuits Roses De Reims,45,8.32,46.4,45.28,,3,https://spoonacular.com/recipeImages/67901-556x370.jpg,http://www.latartinegourmande.com/2006/12/15/christmas-dessert-part-ii-in-a-faux-tiramisu-dessert-de-noel-partie-ii-dans-un-faux-tiramisu/,"Multicolored Faux Tiramisu With Biscuits Roses De Reims might be just the dessert you are searching for. This recipe serves 3 and costs $1.49 per serving. One serving contains <b>651 calories</b>, <b>14g of protein</b>, and <b>34g of fat</b>. 1 person found this recipe to be tasty and satisfying. It is a <b>rather cheap</b> recipe for fans of Mediterranean food. Head to the store and pick up biscuits roses de reims, heavy cream, matcha tea powder, and a few other things to make it today. From preparation to the plate, this recipe takes approximately <b>45 minutes</b>. With a spoonacular <b>score of 55%</b>, this dish is solid. Similar recipes are <a href=""https://spoonacular.com/recipes/pomegranate-and-strawberry-faux-tiramisu-50758"">Pomegranate And Strawberry Faux Tiramisu</a>, <a href=""https://spoonacular.com/recipes/multicolored-pepper-steaks-with-balsamic-onions-39976"">Multicolored-Pepper Steaks with Balsamic Onions</a>, and <a href=""https://spoonacular.com/recipes/multicolored-pepper-and-bean-salad-with-ricotta-salata-and-herbs-102515"">Multicolored Pepper-and-Bean Salad with Ricotta Salatan and Herbs</a>.",1,52.0,"['chianti', 'trebbiano', 'verdicchio']","Chianti, Trebbiano, and Verdicchio are my top picks for Italian. Italians know food and they know wine. Trebbiano and Verdicchio are Italian white wines that pair well with fish and white meat, while Chianti is a great Italian red for heavier, bolder dishes. The Ricasoli Brolio Chianti Classico Riserva with a 4 out of 5 star rating seems like a good match. It costs about 23 dollars per bottle."
125919,125919,Blackberry Balsamic Chicken,25,48.65,23.98,27.37,,4,https://spoonacular.com/recipeImages/125919-556x370.png,http://allrecipes.com/recipe/blackberry-balsamic-chicken/Detail.aspx,"Need a <b>gluten free, dairy free, and fodmap friendly main course</b>? Blackberry Balsamic Chicken could be a super recipe to try. One serving contains <b>309 calories</b>, <b>36g of protein</b>, and <b>8g of fat</b>. This recipe serves 4 and costs $2.03 per serving. A mixture of blackberry fruit spread, chicken broth, chicken breast halves, and a handful of other ingredients are all it takes to make this recipe so flavorful. It is brought to you by Allrecipes. 1 person has made this recipe and would make it again. Not a lot of people really liked this Mediterranean dish. From preparation to the plate, this recipe takes about <b>25 minutes</b>. With a spoonacular <b>score of 56%</b>, this dish is pretty good. Similar recipes are <a href=""https://spoonacular.com/recipes/balsamic-chicken-salad-with-avocado-feta-and-blackberry-898539"">Balsamic Chicken Salad with Avocado Fetan and Blackberry</a>, <a href=""https://spoonacular.com/recipes/blackberry-beet-salad-with-blackberry-balsamic-dressing-721132"">Blackberry Beet Salad with Blackberry Balsamic Dressing</a>, and <a href=""https://spoonacular.com/recipes/clean-eating-slow-cooker-balsamic-blackberry-chicken-794443"">Clean Eating Slow Cooker Balsamic Blackberry Chicken</a>.",0,52.0,"['chianti', 'trebbiano', 'verdicchio']","Chianti, Trebbiano, and Verdicchio are great choices for Italian. Italians know food and they know wine. Trebbiano and Verdicchio are Italian white wines that pair well with fish and white meat, while Chianti is a great Italian red for heavier, bolder dishes. One wine you could try is Ricasoli Brolio Chianti Classico Riserva. It has 4 out of 5 stars and a bottle costs about 23 dollars."
117343,117343,Herbed Potato Soup,30,7.07,65.91,27.02,,5,https://spoonacular.com/recipeImages/117343-556x370.png,http://www.tasteofhome.com/Recipes/herbed-potato-soup,"Herbed Potato Soup is a <b>vegetarian</b> soup. This recipe serves 5 and costs 41 cents per serving. One serving contains <b>217 calories</b>, <b>6g of protein</b>, and <b>11g of fat</b>. This recipe is liked by 1 foodies and cooks. It will be a hit at your <b>Autumn</b> event. Head to the store and pick up pepper, rosemary, flour, and a few other things to make it today. From preparation to the plate, this recipe takes approximately <b>30 minutes</b>. All things considered, we decided this recipe <b>deserves a spoonacular score of 38%</b>. This score is not so great. Similar recipes are <a href=""https://spoonacular.com/recipes/herbed-potato-soup-amazing-110781"">Herbed Potato Soup (Amazing)</a>, <a href=""https://spoonacular.com/recipes/herbed-parmesan-potato-soup-197810"">Herbed Parmesan Potato Soup</a>, and <a href=""https://spoonacular.com/recipes/herbed-potato-salad-160021"">Herbed Potato Salad</a>.",0,35.0,,
88669,88669,Super Delicious and Easy Baked Fish (Anykind),30,66.49,29.73,3.78,,4,https://spoonacular.com/recipeImages/88669-556x370.jpg,http://www.food.com/recipe/super-delicious-and-easy-baked-fish-anykind-158588,"Super Delicious and Easy Baked Fish (Anykind) might be just the main course you are searching for. This recipe makes 4 servings with <b>276 calories</b>, <b>46g of protein</b>, and <b>9g of fat</b> each. For <b>$4.12 per serving</b>, this recipe <b>covers 22%</b> of your daily requirements of vitamins and minerals. Head to the store and pick up mayonnaise, onion, tilapia fillets, and a few other things to make it today. To use up the onion you could follow this main course with the <a href=""https://spoonacular.com/recipes/candy-corn-cupcakes-63881"">Candy Corn Cupcakes</a> as a dessert. This recipe from Food.com has 3 fans. It is a good option if you're following a <b>gluten free, dairy free, whole 30, and pescatarian</b> diet. All things considered, we decided this recipe <b>deserves a spoonacular score of 75%</b>. This score is solid. Similar recipes include <a href=""https://spoonacular.com/recipes/super-easy-fish-burritos-874889"">Super Easy Fish Burritos</a>, <a href=""https://spoonacular.com/recipes/super-easy-fish-skillet-3152"">Super-Easy Fish Skillet</a>, and <a href=""https://spoonacular.com/recipes/fish-week-easy-delicious-tilapia-6736"">Fish Week: Easy & Delicious Tilapia</a>.",3,73.0,,
182038,182038,Parmesan Crescents,27,11.22,87.78,1.0,,12,https://spoonacular.com/recipeImages/182038-556x370.jpg,https://www.bettycrocker.com/recipes/parmesan-crescents/9a825a9d-c04f-4061-b9c3-47223f7d836a,"Parmesan Crescents might be a good recipe to expand your side dish recipe box. One serving contains <b>36 calories</b>, <b>1g of protein</b>, and <b>4g of fat</b>. This recipe serves 12. For <b>9 cents per serving</b>, this recipe <b>covers 1%</b> of your daily requirements of vitamins and minerals. Head to the store and pick up water, mix, parmesan cheese, and a few other things to make it today. It is brought to you by Betty Crocker. 3 people have made this recipe and would make it again. It is a good option if you're following a <b>gluten free, primal, and fodmap friendly</b> diet. From preparation to the plate, this recipe takes around <b>27 minutes</b>. With a spoonacular <b>score of 7%</b>, this dish is very bad (but still fixable). Try <a href=""https://spoonacular.com/recipes/nut-crescents-508079"">Nut Crescents</a>, <a href=""https://spoonacular.com/recipes/best-ever-dinner-crescents-559136"">Best Ever Dinner Crescents</a>, and <a href=""https://spoonacular.com/recipes/apricot-crescents-432569"">Apricot Crescents</a> for similar recipes.",3,5.0,[],
75548,75548,Our Favorite Way to Roast a Turkey,45,33.8,36.47,29.73,,16,https://spoonacular.com/recipeImages/75548-556x370.jpg,http://www.cookstr.com/recipes/our-favorite-way-to-roast-a-turkey,"Our Favorite Way to Roast a Turkey might be just the hor d'oeuvre you are searching for. This recipe makes 16 servings with <b>867 calories</b>, <b>95g of protein</b>, and <b>40g of fat</b> each. For <b>$2.37 per serving</b>, this recipe <b>covers 48%</b> of your daily requirements of vitamins and minerals. From preparation to the plate, this recipe takes around <b>45 minutes</b>. 1 person were glad they tried this recipe. Head to the store and pick up parsley, corn bread-sausage stuffing, turkey, and a few other things to make it today. All things considered, we decided this recipe <b>deserves a spoonacular score of 80%</b>. This score is tremendous. Similar recipes are <a href=""https://spoonacular.com/recipes/my-favorite-deep-fried-turkey-and-i-dont-even-like-turkey-618681"">My Favorite Deep Fried Turkey {And I Don’t Even Like Turkey!}</a>, <a href=""https://spoonacular.com/recipes/favorite-pot-roast-119041"">Favorite Pot Roast</a>, and <a href=""https://spoonacular.com/recipes/family-favorite-roast-chicken-284985"">Family-Favorite Roast Chicken</a>.",0,76.0,,
49864,49864,Glo Banana Bars,45,10.25,48.08,41.67,,1,https://spoonacular.com/recipeImages/49864-556x370.jpg,http://ohsheglows.com/2009/02/09/glo-banana-bar/,"Glo Banana Bars might be just the main course you are searching for. This recipe serves 1. One portion of this dish contains approximately <b>65g of protein</b>, <b>142g of fat</b>, and a total of <b>2106 calories</b>. For <b>$6.59 per serving</b>, this recipe <b>covers 56%</b> of your daily requirements of vitamins and minerals. If you have almonds, almonds, banana, and a few other ingredients on hand, you can make it. To use up the dates you could follow this main course with the <a href=""https://spoonacular.com/recipes/rice-pudding-with-dates-419804"">Rice Pudding With Dates</a> as a dessert. 1 person were impressed by this recipe. From preparation to the plate, this recipe takes approximately <b>45 minutes</b>. It is a good option if you're following a <b>caveman, gluten free, primal, and whole 30</b> diet. With a spoonacular <b>score of 91%</b>, this dish is tremendous. Try <a href=""https://spoonacular.com/recipes/banana-bars-607889"">Banana Bars</a>, <a href=""https://spoonacular.com/recipes/banana-nut-bars-371185"">Banana Nut Bars</a>, and <a href=""https://spoonacular.com/recipes/banana-bars-171739"">Banana Bars</a> for similar recipes.",0,89.0,,
43358,43358,Smoked Paprika Parsnip Chips,45,3.22,51.79,44.99,,1,https://spoonacular.com/recipeImages/43358-556x370.jpg,http://onehungrymama.com/2011/01/oscars-oscar-nominations-super-bowl-party-food-smoked-paprika-parsnip-chips/,"Smoked Paprika Parsnip Chips might be just the side dish you are searching for. One serving contains <b>732 calories</b>, <b>6g of protein</b>, and <b>44g of fat</b>. For <b>$2.64 per serving</b>, this recipe <b>covers 38%</b> of your daily requirements of vitamins and minerals. This recipe serves 1. It is a good option if you're following a <b>caveman, gluten free, primal, and fodmap friendly</b> diet. Head to the store and pick up paprika, sherry vinegar, salt, and a few other things to make it today. 4 people found this recipe to be flavorful and satisfying. From preparation to the plate, this recipe takes approximately <b>45 minutes</b>. All things considered, we decided this recipe <b>deserves a spoonacular score of 95%</b>. This score is super. Try <a href=""https://spoonacular.com/recipes/chilli-lime-smoked-paprika-pita-chips-555752"">Chilli, Lime & Smoked Paprika Pita Chips</a>, <a href=""https://spoonacular.com/recipes/oh-heavens-lard-fried-potato-chips-with-smoked-paprika-scallions-251609"">Oh Heavens: Lard-fried Potato Chips with Smoked Paprika & Scallions</a>, and <a href=""https://spoonacular.com/recipes/colorful-baked-smoked-paprika-potato-chips-with-sriracha-sour-cream-dipping-sauce-522160"">Colorful Baked Smoked Paprika Potato Chips with Sriracha-Sour Cream Dipping Sauce</a> for similar recipes.",4,95.0,,
190053,190053,Spinach Salad with Tamarind Dressing and Pappadam Croutons,30,5.81,74.93,19.26,,10,https://spoonacular.com/recipeImages/190053-556x370.jpg,http://www.epicurious.com/recipes/food/views/109301,"Spinach Salad with Tamarind Dressing and Pappadam Croutons is a <b>gluten free, dairy free, and vegetarian</b> recipe with 10 servings. This side dish has <b>83 calories</b>, <b>1g of protein</b>, and <b>7g of fat</b> per serving. For <b>61 cents per serving</b>, this recipe <b>covers 12%</b> of your daily requirements of vitamins and minerals. From preparation to the plate, this recipe takes about <b>30 minutes</b>. 1 person has made this recipe and would make it again. It is brought to you by Epicurious. A mixture of lime juice, salt, warm water, and a handful of other ingredients are all it takes to make this recipe so yummy. Taking all factors into account, this recipe <b>earns a spoonacular score of 67%</b>, which is solid. Try <a href=""https://spoonacular.com/recipes/spinach-salad-with-tamarind-dressing-and-pappadam-croutons-19782"">Spinach Salad with Tamarind Dressing and Pappadam Croutons</a>, <a href=""https://spoonacular.com/recipes/spinach-salad-with-apple-dried-apricots-pappadam-croutons-19902"">Spinach Salad With Apple, Dried Apricots & Pappadam Croutons</a>, and <a href=""https://spoonacular.com/recipes/cucumber-cabbage-salad-with-tamarind-dressing-11342"">Cucumber-cabbage Salad With Tamarind Dressing</a> for similar recipes.",0,64.0,,
26793,26793,"Blistered Baby Zucchini, Baby Pattypan Squash, And Grilled Toma",45,12.92,63.66,23.42,,6,https://spoonacular.com/recipeImages/26793-556x370.jpg,http://www.bonappetit.com/recipes/2008/07/blistered_baby_zucchini_baby_pattypan_squash_and_grilled_tomatoes,"Blistered Baby Zucchini, Baby Pattypan Squash, And Grilled Toma might be just the side dish you are searching for. Watching your figure? This caveman, gluten free, primal, and fodmap friendly recipe has <b>195 calories</b>, <b>7g of protein</b>, and <b>15g of fat</b> per serving. This recipe serves 6 and costs $4.59 per serving. It can be enjoyed any time, but it is especially good for <b>The Fourth Of July</b>. If you have baby zucchini, olive oil, tomatoes, and a few other ingredients on hand, you can make it. This recipe from Bon Appetit has 1 fans. From preparation to the plate, this recipe takes around <b>45 minutes</b>. All things considered, we decided this recipe <b>deserves a spoonacular score of 93%</b>. This score is great. Try <a href=""https://spoonacular.com/recipes/blistered-baby-zucchini-baby-pattypan-squash-and-grilled-tomatoes-27132"">Blistered Baby Zucchini, Baby Pattypan Squash, and Grilled Tomatoes</a>, <a href=""https://spoonacular.com/recipes/pickled-baby-pattypan-squash-363098"">Pickled Baby Pattypan Squash</a>, and <a href=""https://spoonacular.com/recipes/indian-spiced-grilled-baby-squash-25316"">Indian-Spiced Grilled Baby Squash</a> for similar recipes.",0,92.0,,
